"SpeciesCode","LifeStage","Count","EventID","LocationID","SnorkelSurveysID","BasinWideUnitSnorkel","StartDate","FieldSeason","Latitude","Longitude","StreamNumber","Watershed","StreamName","HabitatDescriptionSnorkel","Pass","Visibility","TimeElapsed_s","RiverReach"
"CO","YoY",17,16490,30,5984,418,"2022-08-01",2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16490,30,5984,418,"2022-08-01",2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",0,16490,30,5984,418,"2022-08-01",2022,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",60,16491,31,5985,425,"2022-08-01",2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16491,31,5985,425,"2022-08-01",2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",1,16491,31,5985,425,"2022-08-01",2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CH","YoY",1,16491,31,5985,425,"2022-08-01",2022,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",0,16492,32,5986,435,"2022-08-01",2022,37.884695,-122.570482,"38","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.9",0,"KentCreekTrail"
"SH","YoY",1,16492,32,5986,435,"2022-08-01",2022,37.884695,-122.570482,"38","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.9",0,"KentCreekTrail"
"CO","YoY",14,16492,32,5986,435,"2022-08-01",2022,37.884695,-122.570482,"38","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.9",0,"KentCreekTrail"
"SH","YoY",1,16493,33,5987,443,"2022-08-01",2022,37.885065,-122.569617,"39","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",1,16493,33,5987,443,"2022-08-01",2022,37.885065,-122.569617,"39","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",7,16493,33,5987,443,"2022-08-01",2022,37.885065,-122.569617,"39","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",84,16494,35,5988,451,"2022-08-01",2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16494,35,5988,451,"2022-08-01",2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",1,16494,35,5988,451,"2022-08-01",2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CH","YoY",5,16494,35,5988,451,"2022-08-01",2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",1,16495,35,5989,457,"2022-08-01",2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"KentCreekTrail"
"CO","YoY",5,16495,35,5989,457,"2022-08-01",2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16495,35,5989,457,"2022-08-01",2022,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1.0",0,"KentCreekTrail"
"SH","1+",1,16496,36,5990,464,"2022-08-01",2022,37.885311,-122.568115,"41","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",15,16496,36,5990,464,"2022-08-01",2022,37.885311,-122.568115,"41","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16496,36,5990,464,"2022-08-01",2022,37.885311,-122.568115,"41","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",31,16497,37,5991,477,"2022-08-01",2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16497,37,5991,477,"2022-08-01",2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",0,16497,37,5991,477,"2022-08-01",2022,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",1,16498,38,5992,484,"2022-08-01",2022,37.886577,-122.5674,"43","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",59,16498,38,5992,484,"2022-08-01",2022,37.886577,-122.5674,"43","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16498,38,5992,484,"2022-08-01",2022,37.886577,-122.5674,"43","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CH","YoY",2,16498,38,5992,484,"2022-08-01",2022,37.886577,-122.5674,"43","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",0,16499,39,5993,491,"2022-08-01",2022,37.887009,-122.566678,"44","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16499,39,5993,491,"2022-08-01",2022,37.887009,-122.566678,"44","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",19,16499,39,5993,491,"2022-08-01",2022,37.887009,-122.566678,"44","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CH","YoY",1,16499,39,5993,491,"2022-08-01",2022,37.887009,-122.566678,"44","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",5,16500,40,5994,501,"2022-08-01",2022,37.887963,-122.566782,"45","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16500,40,5994,501,"2022-08-01",2022,37.887963,-122.566782,"45","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",1,16500,40,5994,501,"2022-08-01",2022,37.887963,-122.566782,"45","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CH","YoY",1,16500,40,5994,501,"2022-08-01",2022,37.887963,-122.566782,"45","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",4,16501,41,5995,512,"2022-08-01",2022,37.888516,-122.567389,"46","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16501,41,5995,512,"2022-08-01",2022,37.888516,-122.567389,"46","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",0,16501,41,5995,512,"2022-08-01",2022,37.888516,-122.567389,"46","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"KentCreekTrail"
"CH","YoY",2,16501,41,5995,512,"2022-08-01",2022,37.888516,-122.567389,"46","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",86,16502,41,5996,522,"2022-08-01",2022,37.888516,-122.567389,"46","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","YoY",1,16502,41,5996,522,"2022-08-01",2022,37.888516,-122.567389,"46","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"SH","1+",1,16502,41,5996,522,"2022-08-01",2022,37.888516,-122.567389,"46","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CH","YoY",1,16502,41,5996,522,"2022-08-01",2022,37.888516,-122.567389,"46","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1.0",0,"KentCreekTrail"
"CO","YoY",6,16503,42,5997,532,"2022-08-01",2022,37.889411,-122.567447,"47","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"0.9",0,"KentCreekTrail"
"SH","YoY",0,16503,42,5997,532,"2022-08-01",2022,37.889411,-122.567447,"47","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"0.9",0,"KentCreekTrail"
"SH","1+",0,16503,42,5997,532,"2022-08-01",2022,37.889411,-122.567447,"47","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"0.9",0,"KentCreekTrail"
"SH","1+",1,16504,64,5998,730,"2022-08-08",2022,37.900977,-122.580126,"67","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",0,"Dipsea"
"CO","YoY",15,16504,64,5998,730,"2022-08-08",2022,37.900977,-122.580126,"67","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",0,"Dipsea"
"SH","YoY",0,16504,64,5998,730,"2022-08-08",2022,37.900977,-122.580126,"67","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",0,"Dipsea"
"CO","YoY",3,16507,65,6001,738,"2022-08-08",2022,37.901088,-122.581296,"68","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1",0,"Dipsea"
"SH","YoY",0,16507,65,6001,738,"2022-08-08",2022,37.901088,-122.581296,"68","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1",0,"Dipsea"
"SH","1+",0,16507,65,6001,738,"2022-08-08",2022,37.901088,-122.581296,"68","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1",0,"Dipsea"
"CO","YoY",15,16508,66,6002,751,"2022-08-08",2022,37.901375,-122.581908,"69","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",0,"Foot4"
"SH","YoY",1,16508,66,6002,751,"2022-08-08",2022,37.901375,-122.581908,"69","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",0,"Foot4"
"SH","1+",0,16508,66,6002,751,"2022-08-08",2022,37.901375,-122.581908,"69","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",0,"Foot4"
"CH","YoY",1,16508,66,6002,751,"2022-08-08",2022,37.901375,-122.581908,"69","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",0,"Foot4"
"CO","YoY",1,16510,69,6004,762,"2022-08-08",2022,37.902344,-122.583606,"71","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1",0,"Foot4"
"SH","YoY",2,16510,69,6004,762,"2022-08-08",2022,37.902344,-122.583606,"71","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1",0,"Foot4"
"SH","1+",0,16510,69,6004,762,"2022-08-08",2022,37.902344,-122.583606,"71","Redwood Creek","Redwood Creek Mainstem","Flatwater",1,"1",0,"Foot4"
"CO","YoY",1,16512,70,6006,774,"2022-08-08",2022,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,"Foot4"
"SH","YoY",0,16512,70,6006,774,"2022-08-08",2022,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,"Foot4"
"SH","1+",1,16512,70,6006,774,"2022-08-08",2022,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,"Foot4"
"CH","YoY",5,16512,70,6006,774,"2022-08-08",2022,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,"Foot4"
"CO","YoY",11,16515,71,6009,786,"2022-08-08",2022,37.903183,-122.585438,"73","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,"Foot4"
"SH","YoY",2,16515,71,6009,786,"2022-08-08",2022,37.903183,-122.585438,"73","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,"Foot4"
"SH","1+",1,16515,71,6009,786,"2022-08-08",2022,37.903183,-122.585438,"73","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,"Foot4"
"CH","YoY",1,16515,71,6009,786,"2022-08-08",2022,37.903183,-122.585438,"73","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,"Foot4"
"CO","YoY",1,16518,72,6012,NA,"2022-08-08",2022,37.903193,-122.586314,"74","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,"Foot4"
"SH","YoY",1,16518,72,6012,NA,"2022-08-08",2022,37.903193,-122.586314,"74","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,"Foot4"
"SH","1+",1,16518,72,6012,NA,"2022-08-08",2022,37.903193,-122.586314,"74","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,"Foot4"
"CO","YoY",24,16863,75,6229,115,"2022-07-20",2022,37.86919,-122.58114,"9","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,NA
"SH","YoY",1,16863,75,6229,115,"2022-07-20",2022,37.86919,-122.58114,"9","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,NA
"SH","1+",1,16863,75,6229,115,"2022-07-20",2022,37.86919,-122.58114,"9","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",0,NA
"SH","1+",0,16869,1,6232,51,"2022-07-20",2022,37.86434,-122.57582,"1","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.9",0,"PacificWay"
"SH","YoY",6,16869,1,6232,51,"2022-07-20",2022,37.86434,-122.57582,"1","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.9",0,"PacificWay"
"CO","YoY",0,16869,1,6232,51,"2022-07-20",2022,37.86434,-122.57582,"1","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"0.9",0,"PacificWay"
